sta,dis,azm,pha,wet,ptt,res,eid,ort,lat,lon,dep,mag,nst,dmn,gap,rms,erh,erz
TBZ ,69.000,104.000,P,0,12.118,-0.051,94,,,,,,,,,,,
BST ,76.000,178.000,P,4,12.898,-0.445,94,,,,,,,,,,,
,,,,,,,94,2012-08-15 14:06:47.282,38.388,46.919,9.547,1.600,16.000,10.000,61.000,0.110,0.200,0.000
ZANG,4.000,54.000,P,0,2.389,-0.124,95,,,,,,,,,,,
GZCH,5.000,320.000,P,0,2.489,-0.022,95,,,,,,,,,,,
MHTR,8.000,36.000,P,0,2.849,-0.002,95,,,,,,,,,,,
HIGH,11.000,132.000,P,0,3.119,-0.083,95,,,,,,,,,,,
ORNG,12.000,318.000,P,0,3.439,0.198,95,,,,,,,,,,,
SRND,18.000,129.000,P,0,4.059,0.034,95,,,,,,,,,,,
BLVR,18.000,206.000,P,0,4.289,0.153,95,,,,,,,,,,,
KVCH,19.000,118.000,P,0,4.249,0.054,95,,,,,,,,,,,
VRDN,19.000,280.000,P,0,4.239,0.054,95,,,,,,,,,,,
NMVR,19.000,231.000,P,0,4.439,0.159,95,,,,,,,,,,,
AZGN,21.000,310.000,P,0,4.429,-0.072,95,,,,,,,,,,,
HMLO,22.000,69.000,P,4,55.969,-8.782,95,,,,,,,,,,,
FRMZ,23.000,57.000,P,0,4.879,0.086,95,,,,,,,,,,,
HRS ,26.000,247.000,P,0,4.969,-0.450,95,,,,,,,,,,,
MGSL,27.000,235.000,P,0,5.549,0.067,95,,,,,,,,,,,
KRNG,30.000,277.000,P,0,5.969,0.040,95,,,,,,,,,,,
GOLJ,30.000,90.000,P,0,5.989,-0.057,95,,,,,,,,,,,
,,,,,,,95,2012-08-15 14:17:20.791,38.409,46.767,10.550,2.000,17.000,4.000,76.000,0.160,0.200,0.000
GZCH,3.000,341.000,P,0,2.275,-0.060,96,,,,,,,,,,,
ZANG,5.000,68.000,P,0,2.445,-0.065,96,,,,,,,,,,,
ORNG,11.000,324.000,P,0,3.195,0.202,96,,,,,,,,,,,
HIGH,13.000,128.000,P,0,3.295,-0.056,96,,,,,,,,,,,
VRDN,17.000,281.000,P,0,3.855,-0.013,96,,,,,,,,,,,
BLVR,18.000,201.000,P,0,4.005,-0.031,96,,,,,,,,,,,
NMVR,18.000,227.000,P,0,4.165,0.097,96,,,,,,,,,,,
AZGN,19.000,313.000,P,0,4.175,-0.053,96,,,,,,,,,,,
SRND,19.000,126.000,P,0,4.285,0.047,96,,,,,,,,,,,
KVCH,20.000,117.000,P,0,4.545,0.112,96,,,,,,,,,,,
HMLO,24.000,71.000,P,4,56.335,-8.646,96,,,,,,,,,,,
FRMZ,24.000,60.000,P,0,4.955,-0.035,96,,,,,,,,,,,
MGSL,26.000,232.000,P,0,5.185,-0.080,96,,,,,,,,,,,
KRNG,28.000,276.000,P,0,5.595,-0.030,96,,,,,,,,,,,
,,,,,,,96,2012-08-15 14:20:41.315,38.412,46.788,9.832,1.600,14.000,3.000,78.000,0.090,0.200,0.000
GZCH,4.000,332.000,P,0,2.166,0.007,97,,,,,,,,,,,
ZANG,5.000,66.000,P,0,2.166,-0.124,97,,,,,,,,,,,
MHTR,9.000,44.000,P,0,2.666,-0.022,97,,,,,,,,,,,
ORNG,11.000,321.000,P,0,3.126,0.205,97,,,,,,,,,,,
HIGH,13.000,130.000,P,0,3.126,-0.060,97,,,,,,,,,,,
VRDN,18.000,280.000,P,0,3.946,0.055,97,,,,,,,,,,,
BLVR,18.000,202.000,P,0,4.186,0.176,97,,,,,,,,,,,
NMVR,19.000,228.000,P,0,4.156,0.078,97,,,,,,,,,,,
SRND,19.000,127.000,P,0,4.166,0.059,97,,,,,,,,,,,
AZGN,20.000,312.000,P,0,4.186,-0.054,97,,,,,,,,,,,
KVCH,20.000,117.000,P,0,4.366,0.068,97,,,,,,,,,,,
HMLO,23.000,71.000,P,4,56.046,-8.807,97,,,,,,,,,,,
FRMZ,23.000,59.000,P,0,4.946,0.075,97,,,,,,,,,,,
HRS ,25.000,245.000,P,0,4.746,-0.473,97,,,,,,,,,,,
MGSL,26.000,233.000,P,0,5.416,0.095,97,,,,,,,,,,,
KRNG,29.000,276.000,P,0,5.756,0.042,97,,,,,,,,,,,
GOLJ,32.000,90.000,P,0,6.126,-0.115,97,,,,,,,,,,,
TBZ ,59.000,110.000,P,0,10.516,0.023,97,,,,,,,,,,,
BST ,80.000,187.000,P,4,13.566,-0.327,97,,,,,,,,,,,
,,,,,,,97,2012-08-15 14:56:56.904,38.412,46.781,8.603,2.400,19.000,4.000,71.000,0.160,0.200,-0.100
ZANG,5.000,28.000,P,0,2.481,-0.122,98,,,,,,,,,,,
GZCH,6.000,322.000,P,0,2.711,0.000,98,,,,,,,,,,,
MHTR,9.000,25.000,P,0,2.981,-0.010,98,,,,,,,,,,,
HIGH,10.000,129.000,P,0,2.961,-0.062,98,,,,,,,,,,,
SRND,16.000,126.000,P,0,3.851,0.065,98,,,,,,,,,,,
BLVR,18.000,212.000,P,0,4.371,0.349,98,,,,,,,,,,,
VRDN,20.000,285.000,P,0,4.491,0.079,98,,,,,,,,,,,
HMLO,22.000,64.000,P,4,55.961,-8.759,98,,,,,,,,,,,
FRMZ,23.000,52.000,P,0,4.971,0.147,98,,,,,,,,,,,
AZGN,23.000,311.000,P,0,4.731,-0.073,98,,,,,,,,,,,
HRS ,27.000,251.000,P,0,5.131,-0.362,98,,,,,,,,,,,
MGSL,27.000,239.000,P,0,5.611,0.120,98,,,,,,,,,,,
GOLJ,29.000,87.000,P,0,5.861,-0.036,98,,,,,,,,,,,
KRNG,31.000,279.000,P,0,6.271,0.136,98,,,,,,,,,,,
TBZ ,56.000,108.000,P,0,10.031,0.021,98,,,,,,,,,,,
BST ,78.000,189.000,P,0,13.371,-0.218,98,,,,,,,,,,,
,,,,,,,98,2012-08-15 15:20:26.009,38.394,46.755,10.940,1.600,16.000,5.000,61.000,0.170,0.200,0.000
HIGH,6.000,203.000,P,0,2.055,-0.021,99,,,,,,,,,,,
KVCH,9.000,140.000,P,0,2.425,-0.004,99,,,,,,,,,,,
SRND,9.000,162.000,P,0,2.525,0.024,99,,,,,,,,,,,
ZANG,9.000,301.000,P,0,2.395,-0.080,99,,,,,,,,,,,
MHTR,11.000,327.000,P,0,2.775,0.042,99,,,,,,,,,,,
HMLO,14.000,45.000,P,4,54.535,-8.760,99,,,,,,,,,,,
GZCH,15.000,292.000,P,0,3.395,0.004,99,,,,,,,,,,,
FRMZ,17.000,29.000,P,0,3.815,0.133,99,,,,,,,,,,,
GOLJ,20.000,83.000,P,0,4.155,-0.072,99,,,,,,,,,,,
ORNG,22.000,300.000,P,0,4.695,0.153,99,,,,,,,,,,,
BLVR,24.000,233.000,P,0,5.135,0.286,99,,,,,,,,,,,
NMVR,28.000,249.000,P,0,5.615,0.100,99,,,,,,,,,,,
VRDN,30.000,281.000,P,0,5.845,-0.004,99,,,,,,,,,,,
AZGN,31.000,300.000,P,0,5.945,-0.099,99,,,,,,,,,,,
MGSL,36.000,248.000,P,0,6.915,0.088,99,,,,,,,,,,,
HRS ,36.000,257.000,P,0,6.505,-0.435,99,,,,,,,,,,,
KRNG,41.000,278.000,P,0,7.695,-0.020,99,,,,,,,,,,,
TBZ ,46.000,112.000,P,0,8.595,-0.025,99,,,,,,,,,,,
BST ,79.000,196.000,P,0,13.955,-0.036,99,,,,,,,,,,,
,,,,,,,99,2012-08-15 15:33:26.115,38.389,46.643,6.336,1.900,19.000,6.000,62.000,0.150,0.200,-0.100
GZCH,3.000,353.000,P,0,2.052,-0.048,100,,,,,,,,,,,
ZANG,6.000,73.000,P,0,2.212,-0.163,100,,,,,,,,,,,
MHTR,10.000,51.000,P,0,2.732,-0.046,100,,,,,,,,,,,
ORNG,10.000,326.000,P,0,3.002,0.228,100,,,,,,,,,,,
HIGH,14.000,127.000,P,0,3.292,-0.059,100,,,,,,,,,,,
NMVR,18.000,225.000,P,0,4.082,0.139,100,,,,,,,,,,,
BLVR,18.000,198.000,P,0,4.152,0.187,100,,,,,,,,,,,
AZGN,19.000,314.000,P,0,4.032,-0.018,100,,,,,,,,,,,
SRND,20.000,125.000,P,0,4.352,0.056,100,,,,,,,,,,,
KVCH,21.000,116.000,P,0,4.612,0.112,100,,,,,,,,,,,
HMLO,24.000,73.000,P,4,56.222,-8.821,100,,,,,,,,,,,
FRMZ,25.000,61.000,P,0,5.042,0.006,100,,,,,,,,,,,
HRS ,24.000,244.000,P,0,4.632,-0.402,100,,,,,,,,,,,
MGSL,25.000,231.000,P,0,5.252,0.083,100,,,,,,,,,,,
KRNG,28.000,276.000,P,0,5.542,0.054,100,,,,,,,,,,,
TBZ ,60.000,109.000,P,0,10.752,0.039,100,,,,,,,,,,,
BST ,80.000,186.000,P,0,13.782,-0.132,100,,,,,,,,,,,
,,,,,,,100,2012-08-15 15:43:25.408,38.414,46.796,8.466,2.100,17.000,3.000,60.000,0.160,0.200,-0.100
ZANG,6.000,303.000,P,0,1.838,-0.074,101,,,,,,,,,,,
SRND,12.000,151.000,P,0,2.848,0.003,101,,,,,,,,,,,
KVCH,12.000,134.000,P,0,2.838,-0.005,101,,,,,,,,,,,
HMLO,15.000,56.000,P,4,54.738,-8.752,101,,,,,,,,,,,
FRMZ,17.000,40.000,P,0,3.888,0.135,101,,,,,,,,,,,
ORNG,19.000,301.000,P,0,4.118,0.098,101,,,,,,,,,,,
BLVR,23.000,225.000,P,0,4.788,0.122,101,,,,,,,,,,,
GOLJ,22.000,88.000,P,0,4.618,-0.087,101,,,,,,,,,,,
MGSL,34.000,244.000,P,0,6.518,0.008,101,,,,,,,,,,,
KRNG,38.000,276.000,P,0,7.068,-0.163,101,,,,,,,,,,,
TBZ ,50.000,112.000,P,0,9.178,-0.001,101,,,,,,,,,,,
BST ,80.000,193.000,P,4,14.078,-0.093,101,,,,,,,,,,,
,,,,,,,101,2012-08-15 16:01:21.232,38.403,46.676,5.143,1.600,12.000,6.000,97.000,0.100,0.200,-0.100
GZCH,4.000,337.000,P,0,1.641,0.099,102,,,,,,,,,,,
ZANG,5.000,65.000,P,0,1.651,-0.123,102,,,,,,,,,,,
ORNG,11.000,323.000,P,4,2.301,-0.376,102,,,,,,,,,,,
VRDN,17.000,281.000,P,0,3.861,0.094,102,,,,,,,,,,,
BLVR,18.000,202.000,P,0,4.061,0.178,102,,,,,,,,,,,
NMVR,18.000,228.000,P,0,4.041,0.093,102,,,,,,,,,,,
SRND,19.000,126.000,P,0,4.081,0.028,102,,,,,,,,,,,
AZGN,20.000,312.000,P,0,4.191,0.021,102,,,,,,,,,,,
KVCH,20.000,117.000,P,0,4.321,0.056,102,,,,,,,,,,,
HMLO,24.000,71.000,P,4,56.101,-8.789,102,,,,,,,,,,,
FRMZ,24.000,59.000,P,0,4.971,0.056,102,,,,,,,,,,,
HRS ,25.000,246.000,P,0,4.681,-0.482,102,,,,,,,,,,,
MGSL,26.000,233.000,P,0,5.301,0.023,102,,,,,,,,,,,
KRNG,29.000,277.000,P,0,5.771,0.078,102,,,,,,,,,,,
GOLJ,32.000,90.000,P,0,6.251,-0.059,102,,,,,,,,,,,
TBZ ,59.000,109.000,P,0,10.711,-0.025,102,,,,,,,,,,,
BST ,79.000,187.000,P,4,13.641,-0.455,102,,,,,,,,,,,
,,,,,,,102,2012-08-15 16:18:13.819,38.410,46.784,4.372,1.900,17.000,4.000,82.000,0.170,0.200,-0.100
ZANG,7.000,31.000,P,0,2.798,-0.161,103,,,,,,,,,,,
GZCH,7.000,338.000,P,0,2.958,-0.023,103,,,,,,,,,,,
ORNG,15.000,327.000,P,0,3.898,0.162,103,,,,,,,,,,,
BLVR,16.000,211.000,P,0,4.038,0.174,103,,,,,,,,,,,
SRND,16.000,119.000,P,0,3.898,-0.036,103,,,,,,,,,,,
NMVR,17.000,239.000,P,0,4.188,0.067,103,,,,,,,,,,,
KVCH,17.000,109.000,P,0,4.198,0.032,103,,,,,,,,,,,
VRDN,20.000,290.000,P,0,4.488,0.087,103,,,,,,,,,,,
AZGN,23.000,316.000,P,0,4.838,-0.075,103,,,,,,,,,,,
HMLO,24.000,62.000,P,4,56.348,-8.722,103,,,,,,,,,,,
FRMZ,25.000,51.000,P,0,5.308,0.117,103,,,,,,,,,,,
HRS ,25.000,254.000,P,0,4.928,-0.379,103,,,,,,,,,,,
MGSL,25.000,241.000,P,0,5.348,0.078,103,,,,,,,,,,,
KRNG,31.000,283.000,P,0,6.078,0.038,103,,,,,,,,,,,
GOLJ,31.000,84.000,P,0,6.148,-0.008,103,,,,,,,,,,,
TBZ ,57.000,107.000,P,0,10.098,-0.037,103,,,,,,,,,,,
BST ,76.000,188.000,P,4,13.008,-0.316,103,,,,,,,,,,,
,,,,,,,103,2012-08-15 16:28:53.982,38.380,46.769,12.473,3.000,17.000,7.000,69.000,0.150,0.200,0.000
ZANG,7.000,309.000,P,0,1.851,-0.127,104,,,,,,,,,,,
KVCH,11.000,131.000,P,0,2.661,0.014,104,,,,,,,,,,,
SRND,11.000,150.000,P,0,2.631,-0.000,104,,,,,,,,,,,
HMLO,16.000,52.000,P,4,54.841,-8.692,104,,,,,,,,,,,
FRMZ,18.000,37.000,P,0,4.001,0.152,104,,,,,,,,,,,
ORNG,20.000,303.000,P,0,4.271,0.095,104,,,,,,,,,,,
GOLJ,22.000,85.000,P,0,4.631,-0.024,104,,,,,,,,,,,
BLVR,22.000,228.000,P,0,4.721,0.114,104,,,,,,,,,,,
NMVR,26.000,246.000,P,0,5.221,0.003,104,,,,,,,,,,,
VRDN,27.000,281.000,P,0,5.381,-0.112,104,,,,,,,,,,,
MGSL,33.000,246.000,P,0,6.541,0.007,104,,,,,,,,,,,
HRS ,34.000,256.000,P,4,6.051,-0.565,104,,,,,,,,,,,
TBZ ,49.000,111.000,P,0,9.001,-0.084,104,,,,,,,,,,,
BST ,79.000,194.000,P,4,13.861,-0.212,104,,,,,,,,,,,
,,,,,,,104,2012-08-15 16:37:20.799,38.393,46.671,4.391,2.200,14.000,7.000,87.000,0.100,0.200,-0.100
ZANG,8.000,308.000,P,0,2.450,-0.147,105,,,,,,,,,,,
SRND,9.000,154.000,P,0,2.640,-0.060,105,,,,,,,,,,,
MHTR,11.000,334.000,P,0,2.860,-0.019,105,,,,,,,,,,,
VRZ1,13.000,356.000,P,0,3.320,0.071,105,,,,,,,,,,,
GZCH,14.000,296.000,P,0,3.330,-0.031,105,,,,,,,,,,,
HMLO,15.000,46.000,P,4,5.870,2.272,105,,,,,,,,,,,
FRMZ,18.000,32.000,P,0,4.070,0.135,105,,,,,,,,,,,
GOLJ,21.000,82.000,P,0,4.430,-0.070,105,,,,,,,,,,,
ORNG,21.000,303.000,P,0,4.630,0.160,105,,,,,,,,,,,
BLVR,23.000,232.000,P,0,4.960,0.269,105,,,,,,,,,,,
NMVR,26.000,249.000,P,0,5.370,0.034,105,,,,,,,,,,,
VRDN,29.000,282.000,P,0,5.670,-0.031,105,,,,,,,,,,,
AZGN,30.000,302.000,P,0,5.870,-0.074,105,,,,,,,,,,,
MGSL,34.000,248.000,P,0,6.680,0.045,105,,,,,,,,,,,
HRS ,35.000,257.000,P,0,6.570,-0.181,105,,,,,,,,,,,
KRNG,40.000,279.000,P,0,7.450,-0.076,105,,,,,,,,,,,
TBZ ,47.000,111.000,P,0,8.690,-0.036,105,,,,,,,,,,,
GRVN,48.000,253.000,P,4,5.870,-2.988,105,,,,,,,,,,,
BST ,79.000,195.000,P,0,13.770,0.014,105,,,,,,,,,,,
,,,,,,,105,2012-08-15 17:49:04.810,38.385,46.657,8.474,4.700,19.000,8.000,43.000,0.120,0.200,-0.100
HIGH,5.000,193.000,P,0,2.004,-0.063,106,,,,,,,,,,,
KVCH,9.000,134.000,P,0,2.554,-0.006,106,,,,,,,,,,,
ZANG,8.000,306.000,P,0,2.334,-0.051,106,,,,,,,,,,,
SRND,10.000,155.000,P,0,2.604,0.030,106,,,,,,,,,,,
MHTR,10.000,333.000,P,0,2.754,0.067,106,,,,,,,,,,,
GZCH,14.000,295.000,P,0,3.274,0.032,106,,,,,,,,,,,
HMLO,15.000,47.000,P,4,54.734,-8.723,106,,,,,,,,,,,
FRMZ,17.000,32.000,P,0,3.934,0.127,106,,,,,,,,,,,
GOLJ,21.000,83.000,P,0,4.314,-0.111,106,,,,,,,,,,,
ORNG,21.000,302.000,P,0,4.584,0.188,106,,,,,,,,,,,
BLVR,23.000,231.000,P,0,4.974,0.284,106,,,,,,,,,,,
NMVR,27.000,248.000,P,0,5.524,0.191,106,,,,,,,,,,,
VRDN,29.000,281.000,P,0,5.644,-0.026,106,,,,,,,,,,,
AZGN,30.000,302.000,P,0,5.794,-0.100,106,,,,,,,,,,,
MGSL,34.000,248.000,P,0,6.724,0.079,106,,,,,,,,,,,
HRS ,35.000,257.000,P,0,6.244,-0.508,106,,,,,,,,,,,
KRNG,40.000,278.000,P,0,7.434,-0.098,106,,,,,,,,,,,
TBZ ,48.000,111.000,P,4,8.594,-0.199,106,,,,,,,,,,,
BST ,79.000,195.000,P,4,14.024,0.120,106,,,,,,,,,,,
,,,,,,,106,2012-08-15 19:02:15.376,38.388,46.656,6.706,2.100,19.000,5.000,59.000,0.190,0.200,-0.100
HIGH,6.000,195.000,P,0,2.037,-0.052,107,,,,,,,,,,,
ZANG,8.000,304.000,P,0,2.337,-0.061,107,,,,,,,,,,,
KVCH,9.000,136.000,P,0,2.537,-0.012,107,,,,,,,,,,,
SRND,10.000,157.000,P,0,2.637,0.057,107,,,,,,,,,,,
MHTR,10.000,331.000,P,0,2.737,0.056,107,,,,,,,,,,,
GZCH,14.000,294.000,P,0,3.287,0.020,107,,,,,,,,,,,
HMLO,15.000,47.000,P,4,54.697,-8.712,107,,,,,,,,,,,
FRMZ,17.000,32.000,P,0,3.887,0.125,107,,,,,,,,,,,
GOLJ,21.000,84.000,P,0,4.257,-0.123,107,,,,,,,,,,,
ORNG,21.000,302.000,P,0,4.557,0.140,107,,,,,,,,,,,
BLVR,23.000,231.000,P,0,5.027,0.288,107,,,,,,,,,,,
NMVR,27.000,248.000,P,0,5.557,0.175,107,,,,,,,,,,,
VRDN,29.000,281.000,P,0,5.647,-0.058,107,,,,,,,,,,,
MGSL,35.000,247.000,P,0,6.737,0.043,107,,,,,,,,,,,
HRS ,35.000,257.000,P,0,6.287,-0.512,107,,,,,,,,,,,
KRNG,40.000,278.000,P,0,7.517,-0.052,107,,,,,,,,,,,
,,,,,,,107,2012-08-15 19:23:57.883,38.390,46.653,6.687,1.800,16.000,6.000,60.000,0.180,0.200,0.000
HIGH,5.000,177.000,P,0,2.048,-0.091,108,,,,,,,,,,,
ZANG,7.000,313.000,P,0,2.208,-0.109,108,,,,,,,,,,,
MHTR,10.000,340.000,P,0,2.718,0.059,108,,,,,,,,,,,
SRND,10.000,147.000,P,0,2.768,0.039,108,,,,,,,,,,,
KVCH,10.000,128.000,P,0,2.778,0.005,108,,,,,,,,,,,
GZCH,13.000,297.000,P,0,3.058,-0.015,108,,,,,,,,,,,
HMLO,16.000,51.000,P,4,54.998,-8.668,108,,,,,,,,,,,
FRMZ,18.000,36.000,P,0,4.158,0.191,108,,,,,,,,,,,
ORNG,20.000,305.000,P,0,4.358,0.146,108,,,,,,,,,,,
BLVR,22.000,229.000,P,0,4.728,0.214,108,,,,,,,,,,,
GOLJ,22.000,84.000,P,0,4.648,-0.034,108,,,,,,,,,,,
NMVR,25.000,247.000,P,0,5.168,0.052,108,,,,,,,,,,,
VRDN,27.000,282.000,P,0,5.388,-0.052,108,,,,,,,,,,,
AZGN,29.000,303.000,P,0,5.538,-0.159,108,,,,,,,,,,,
MGSL,33.000,247.000,P,0,6.438,0.013,108,,,,,,,,,,,
KRNG,39.000,279.000,P,0,7.188,-0.107,108,,,,,,,,,,,
TBZ ,49.000,110.000,P,0,8.918,-0.089,108,,,,,,,,,,,
BST ,79.000,194.000,P,0,13.778,-0.030,108,,,,,,,,,,,
,,,,,,,108,2012-08-15 19:36:21.062,38.388,46.673,7.375,2.600,18.000,5.000,55.000,0.110,0.200,-0.100
ZANG,5.000,317.000,P,0,1.650,-0.117,109,,,,,,,,,,,
HIGH,7.000,162.000,P,0,1.980,-0.096,109,,,,,,,,,,,
MHTR,8.000,350.000,P,0,2.250,0.044,109,,,,,,,,,,,
GZCH,10.000,296.000,P,0,2.620,0.029,109,,,,,,,,,,,
SRND,12.000,144.000,P,0,2.960,0.014,109,,,,,,,,,,,
KVCH,13.000,128.000,P,0,3.010,-0.001,109,,,,,,,,,,,
HMLO,17.000,58.000,P,4,54.980,-8.763,109,,,,,,,,,,,
ORNG,18.000,305.000,P,0,3.960,0.144,109,,,,,,,,,,,
FRMZ,18.000,43.000,P,0,4.090,0.120,109,,,,,,,,,,,
BLVR,21.000,223.000,P,0,4.700,0.244,109,,,,,,,,,,,
NMVR,24.000,243.000,P,0,5.090,0.144,109,,,,,,,,,,,
GOLJ,24.000,87.000,P,0,4.910,-0.066,109,,,,,,,,,,,
HRS ,32.000,253.000,P,0,5.860,-0.442,109,,,,,,,,,,,
MGSL,32.000,243.000,P,0,6.440,0.178,109,,,,,,,,,,,
KRNG,37.000,277.000,P,0,6.820,-0.164,109,,,,,,,,,,,
,,,,,,,109,2012-08-15 19:37:25.550,38.400,46.694,4.997,1.500,15.000,5.000,62.000,0.180,0.200,-0.000
ZANG,2.000,38.000,P,0,2.424,-0.157,110,,,,,,,,,,,
MHTR,6.000,26.000,P,0,2.744,-0.048,110,,,,,,,,,,,
GZCH,6.000,294.000,P,0,2.684,-0.057,110,,,,,,,,,,,
HIGH,11.000,145.000,P,0,3.194,-0.042,110,,,,,,,,,,,
ORNG,13.000,307.000,P,0,3.644,0.189,110,,,,,,,,,,,
SRND,17.000,137.000,P,0,4.054,0.084,110,,,,,,,,,,,
KVCH,17.000,125.000,P,0,4.134,0.061,110,,,,,,,,,,,
HMLO,20.000,70.000,P,4,55.744,-8.686,110,,,,,,,,,,,
FRMZ,20.000,56.000,P,0,4.584,0.117,110,,,,,,,,,,,
VRDN,21.000,276.000,P,0,4.594,0.045,110,,,,,,,,,,,
BLVR,21.000,211.000,P,0,4.784,0.280,110,,,,,,,,,,,
AZGN,22.000,304.000,P,0,4.674,-0.046,110,,,,,,,,,,,
NMVR,22.000,233.000,P,0,4.824,0.118,110,,,,,,,,,,,
GOLJ,28.000,92.000,P,0,5.674,-0.051,110,,,,,,,,,,,
HRS ,29.000,247.000,P,0,5.454,-0.389,110,,,,,,,,,,,
MGSL,30.000,236.000,P,0,6.014,0.112,110,,,,,,,,,,,
KRNG,32.000,274.000,P,0,6.304,0.017,110,,,,,,,,,,,
TBZ ,56.000,112.000,P,0,9.974,-0.014,110,,,,,,,,,,,
BST ,81.000,189.000,P,0,13.874,-0.186,110,,,,,,,,,,,
,,,,,,,110,2012-08-15 19:39:16.656,38.419,46.741,11.611,2.900,19.000,2.000,77.000,0.160,0.200,0.000
HIGH,6.000,197.000,P,4,53.186,-8.630,111,,,,,,,,,,,
KVCH,9.000,137.000,P,0,2.356,-0.017,111,,,,,,,,,,,
ZANG,8.000,303.000,P,0,2.216,-0.017,111,,,,,,,,,,,
SRND,10.000,158.000,P,0,2.486,0.048,111,,,,,,,,,,,
MHTR,10.000,330.000,P,0,2.676,0.087,111,,,,,,,,,,,
GZCH,14.000,293.000,P,0,3.266,-0.000,111,,,,,,,,,,,
HMLO,15.000,47.000,P,4,54.646,-8.702,111,,,,,,,,,,,
FRMZ,17.000,31.000,P,0,3.856,0.121,111,,,,,,,,,,,
GOLJ,20.000,84.000,P,0,4.286,-0.078,111,,,,,,,,,,,
BLVR,23.000,232.000,P,4,5.036,0.216,111,,,,,,,,,,,
NMVR,27.000,248.000,P,0,5.576,0.086,111,,,,,,,,,,,
AZGN,30.000,301.000,P,0,5.896,-0.124,111,,,,,,,,,,,
MGSL,35.000,248.000,P,0,6.866,0.062,111,,,,,,,,,,,
KRNG,41.000,278.000,P,0,7.596,-0.085,111,,,,,,,,,,,
,,,,,,,111,2012-08-15 19:59:43.514,38.390,46.651,4.182,1.600,14.000,6.000,61.000,0.090,0.200,-0.100
HIGH,6.000,193.000,P,0,2.039,-0.016,112,,,,,,,,,,,
ZANG,8.000,305.000,P,0,2.339,-0.030,112,,,,,,,,,,,
KVCH,9.000,134.000,P,0,2.499,-0.052,112,,,,,,,,,,,
SRND,10.000,155.000,P,0,2.579,0.010,112,,,,,,,,,,,
GZCH,14.000,294.000,P,0,3.279,0.044,112,,,,,,,,,,,
HMLO,15.000,47.000,P,4,54.699,-8.746,112,,,,,,,,,,,
FRMZ,17.000,32.000,P,0,3.889,0.094,112,,,,,,,,,,,
ORNG,21.000,302.000,P,0,4.569,0.178,112,,,,,,,,,,,
BLVR,23.000,231.000,P,0,4.989,0.295,112,,,,,,,,,,,
NMVR,27.000,248.000,P,0,5.519,0.183,112,,,,,,,,,,,
VRDN,29.000,281.000,P,0,5.669,0.000,112,,,,,,,,,,,
AZGN,30.000,301.000,P,0,5.799,-0.091,112,,,,,,,,,,,
MGSL,34.000,248.000,P,0,6.709,0.060,112,,,,,,,,,,,
HRS ,35.000,257.000,P,0,6.249,-0.506,112,,,,,,,,,,,
KRNG,40.000,278.000,P,0,7.449,-0.082,112,,,,,,,,,,,
TBZ ,48.000,111.000,P,0,8.759,-0.033,112,,,,,,,,,,,
BST ,79.000,195.000,P,0,13.899,-0.020,112,,,,,,,,,,,
,,,,,,,112,2012-08-15 20:15:12.191,38.389,46.656,6.565,1.900,17.000,6.000,86.000,0.180,0.200,-0.100
ZANG,3.000,5.000,P,0,2.375,-0.135,113,,,,,,,,,,,
GZCH,7.000,303.000,P,0,2.755,-0.004,113,,,,,,,,,,,
MHTR,7.000,15.000,P,0,2.795,-0.008,113,,,,,,,,,,,
HIGH,9.000,143.000,P,0,2.915,-0.056,113,,,,,,,,,,,
ORNG,15.000,310.000,P,0,3.775,0.176,113,,,,,,,,,,,
SRND,15.000,135.000,P,0,3.755,0.064,113,,,,,,,,,,,
KVCH,16.000,122.000,P,0,3.845,0.030,113,,,,,,,,,,,
HMLO,20.000,65.000,P,4,55.695,-8.682,113,,,,,,,,,,,
BLVR,20.000,215.000,P,0,4.525,0.195,113,,,,,,,,,,,
FRMZ,20.000,51.000,P,0,4.615,0.138,113,,,,,,,,,,,
NMVR,22.000,237.000,P,0,4.695,0.066,113,,,,,,,,,,,
VRDN,22.000,280.000,P,0,4.685,0.027,113,,,,,,,,,,,
AZGN,24.000,306.000,P,0,4.845,-0.071,113,,,,,,,,,,,
GOLJ,27.000,89.000,P,0,5.535,-0.052,113,,,,,,,,,,,
HRS ,29.000,250.000,P,0,5.435,-0.406,113,,,,,,,,,,,
MGSL,29.000,239.000,P,0,5.945,0.096,113,,,,,,,,,,,
KRNG,33.000,277.000,P,0,6.455,0.045,113,,,,,,,,,,,
TBZ ,54.000,110.000,P,0,9.715,-0.071,113,,,,,,,,,,,
BST ,79.000,190.000,P,4,13.635,-0.198,113,,,,,,,,,,,
,,,,,,,113,2012-08-15 20:18:59.715,38.405,46.733,10.918,2.400,19.000,3.000,53.000,0.150,0.200,0.000
HIGH,5.000,185.000,P,0,2.088,-0.042,114,,,,,,,,,,,
ZANG,7.000,310.000,P,0,2.308,-0.087,114,,,,,,,,,,,
SRND,10.000,151.000,P,0,2.688,0.026,114,,,,,,,,,,,
KVCH,10.000,130.000,P,0,2.658,-0.027,114,,,,,,,,,,,
MHTR,10.000,337.000,P,0,2.778,0.061,114,,,,,,,,,,,
GZCH,13.000,297.000,P,0,3.188,0.006,114,,,,,,,,,,,
HMLO,16.000,49.000,P,4,54.898,-8.698,114,,,,,,,,,,,
